YEARS,SEAP,EEWA,AJNZ,AFRC,MDEA,LAMC,NAMC,EAAS,SOAS,EURO,WORLD,TAS
2057,299.8159057223033,273.78964606320454,295.35524170042265,298.9930356142651,296.77201958268154,296.60318992307185,275.50745473701926,281.0185933584622,296.645427359268,283.7068021451667,288.271210053125,288.4887305658486
2058,299.66604450792727,274.1156099222663,295.41849704751235,298.7726825402465,296.7910540228743,296.19299532973906,275.3704502865607,280.9528715387535,296.6281368115649,284.647593842767,288.2247641321197,288.43780098206446
2059,299.6378991876334,274.3763244660773,295.1919235307654,298.64706989256086,296.9522897934133,296.0750887561446,275.0497668061307,281.13372784603104,296.7262234525611,284.14027102570833,288.1580918734448,288.4046359703916
2060,299.6715817000119,273.81506004887376,295.4926154241792,298.66041186608555,296.9856553620254,296.2506513672386,274.97572217739344,280.8912919632447,296.4668097656594,284.4964477567817,288.0915885510528,288.4434991752826
2061,300.07330685215675,273.56987402738486,294.99623407053167,299.20130102312584,296.8751459547337,296.66114233500235,275.3824005599566,281.2341563213929,296.68790338373043,283.5957138677704,288.2770047885837,288.5757113158859
2062,299.9727879751109,273.495916785943,295.5629419293663,299.4393890591768,297.01477620816263,296.6402482528876,275.8223337324972,281.3065331832673,297.0971896393915,284.48153355781216,288.4815971952198,288.68819890716173
2063,299.78690751199406,273.118093705288,295.45238952704756,298.86221647365,297.0642701537611,296.26307584528064,275.49396853327374,281.2332554345694,296.71031561881034,284.3956661011286,288.1451714662394,288.49687644356237
2064,299.8673115264687,273.2910683589988,295.6118670133924,298.98589160539944,296.98673144431285,296.4763100064237,275.4089297842068,280.34684474162844,296.1579201023407,283.66676363993633,288.1034822209499,288.5287799609849
2065,299.86108810122715,273.5316508970235,295.4164532466718,299.07796382970923,296.89439263448577,296.8109582550625,276.07802030785876,281.03362948875787,296.37792252879456,283.874421870685,288.37889646755707,288.67870962015803
2066,300.02112669536615,273.36914282361505,295.6620666989029,299.0431900330767,296.30686533573095,296.782133249897,275.76311257393814,280.62808048641375,296.58120042672135,283.65754783761474,288.25335126838695,288.6154070048586
2067,299.74171468800756,274.34236564671147,295.5969632609239,298.99312358313,296.7626858486374,296.7352010318075,275.0937669945612,281.39700312081936,296.9627808767673,283.8463294841132,288.3774821311124,288.6165026694794
2068,299.64763834526116,273.5618895945121,295.56704611561696,298.92125696531275,297.1332654027862,296.45738060944,275.154210007388,280.7780847438476,296.80766489194883,283.91291021964616,288.1557819420072,288.57545891532317
2069,299.7443382888815,273.5111184531177,295.49263000588246,299.2547203428079,297.07619072105194,296.5223759738695,275.32038867714573,280.87585570843504,296.772647292812,283.7190881805603,288.25344214302936,288.5857186405799
2070,299.7661180856272,273.99315876621324,295.4738174012226,299.1576765081432,297.17875368057713,296.32127839205964,275.5577886903819,281.34546157196394,297.23645591608084,284.1845856202649,288.3976226837216,288.5986658988892
2071,299.7101485701337,274.11983419350946,295.55589782586605,299.0106453941522,296.6842511978209,296.36906012622984,275.36186548242006,281.15193975260763,296.5426613957525,284.313263297793,288.30906728712154,288.5777365466344
2072,299.7583037103714,273.962243556408,294.93928985259885,299.17110413865316,296.8314226599751,296.4944575578399,275.05919554369785,281.82060445934053,296.98934115128645,283.35324345582694,288.2903030248729,288.57378058182525
2073,300.02456995107923,273.8577558099075,295.9110292721992,299.2564213288195,296.95777795183176,296.7024695184726,275.9066044232185,281.14363109772046,296.97219477071434,284.2153046594178,288.5139101512112,288.65808500508837
2074,299.4863251392563,273.66199669743224,295.29798131977844,298.52214364458126,297.1380179290945,296.3729922408378,275.05794874129583,281.39555079031135,297.11487243892327,283.65401194967205,288.08392138033213,288.4057003241807
2075,299.60648271896457,274.0430220523542,295.60157707763534,298.93292611821664,297.52474745896836,296.52912895085063,275.4673532431202,281.3106339360714,297.1783622623451,284.22746433764263,288.38504562870617,288.65097774777456
2076,299.61620992317825,274.1450939116605,295.4467239802668,299.2338310919691,297.4502489382737,296.5538767634635,275.86097076048935,280.5981584222204,296.9640361336614,283.61933722364034,288.4287933246888,288.6351508372101
2077,299.7886763663112,272.85621420838885,295.7231711756774,298.76546209162285,296.7363754739894,296.23329108220275,274.75912489093514,281.2786775174956,296.9760683747823,283.39226357331614,287.9343151464282,288.393388148365
2078,299.82553373536274,273.6271422047015,295.1912744257021,298.93508918388324,296.9889837612873,296.45777310115784,274.8854408122732,281.3964764130068,296.96377065962986,283.81257465899677,288.1578154982144,288.5529207661997
