YEARS,SEAP,EEWA,AJNZ,AFRC,MDEA,LAMC,NAMC,EAAS,SOAS,EURO,WORLD,TAS
1878,297.718015857897,270.168403673263,293.261769377685,296.49047340581114,294.471075481424,294.1805369401071,272.3606559940491,278.4536994240189,293.6132717820872,281.1166051808451,285.516094879467,286.50809014870356
1879,297.8826099301109,270.43895289154955,294.63954086395216,296.64702113312916,295.18840112104766,294.47440294537836,272.2211556252415,278.6374269706386,294.58620809626393,280.4852069194566,285.761733275277,286.6814799634779
1880,297.9006010445422,270.66348112975857,294.30639326727106,297.0489739908241,293.88832230092873,294.4368488926554,272.4066366907555,278.5377371314969,294.0909549276855,280.71579781633875,285.8248035576795,286.70483660920166
1881,297.4165359420065,270.7482418913525,293.12628335369624,296.2356606207916,294.8781003752143,293.8697626156171,273.02302702873453,278.99126007426696,294.2337605541616,281.22966663076403,285.68000509017827,286.6322592512139
1882,297.64347181148406,271.0007766524034,293.72948356726357,296.4564981251185,294.3749742891173,294.21689970211634,272.62096238581114,278.92293962851204,294.0649731510234,281.27930067911973,285.77664034082505,286.70516081670246
1883,297.709748491023,269.70028919093835,294.46898060302294,296.6090118494871,293.50793811065347,294.671887621437,272.8853535378027,278.28576871545033,294.103365135355,281.2675576730451,285.673058683402,286.70346295641195
1884,297.1865934917533,270.42130169855113,293.1664152963787,295.6724923869671,292.919322440007,294.1471174521759,271.98902600459206,277.97731644112054,293.71551393281425,281.25611323540966,285.195170441971,286.368153207534
1885,297.39642252439006,269.14237462364537,293.23503081537956,295.9600764475746,293.67001179835535,294.09122930740074,272.0916587626401,278.02469139647746,293.8503887590459,280.39226900120906,285.07116432610314,286.28158037542335
1886,297.669156965775,269.8165197600922,294.2430783236881,296.5200788358679,294.3665868941285,294.10430962788286,271.6615261013008,278.0620869835797,293.4999222776381,281.38736911759867,285.3732657281123,286.42176321593445
1887,297.51551608139,269.53346113067175,292.61052820954006,296.09427036188606,294.36120479338155,293.7137313842769,271.5565403974088,278.1016841493765,293.68637637565257,280.8341190246334,285.03435465801886,286.3026479948572
1888,297.52982441172134,270.2255457586412,292.94757931580597,296.53240270628487,293.9677091511203,294.0142115913498,272.12045752291135,278.19082232176373,294.2577721293443,280.18111477140116,285.386851566534,286.4422237153551
1889,297.54852507700184,270.5973156588632,292.39772498351465,296.53112207347107,293.81571988318944,294.33335702608304,272.2304225365734,278.75310223620295,293.9929754523167,280.9828640056358,285.54588070729403,286.5105973644268
1890,298.02882155959463,270.87680291288973,294.2582533192848,296.3821269552502,293.2696871497076,294.8138645170778,272.1861840970698,278.4682799431084,293.48307470067465,281.8606255232381,285.73244624010493,286.70922800286087
1891,297.9898735393811,270.37008548691045,293.6687149197685,296.65253008833264,293.4731926136451,294.5431735491478,272.3895063625887,278.4057605028258,293.71387912931294,280.74513773724755,285.62565612621734,286.6702445216693
1892,297.53736207163587,271.12803115104526,293.27732065216037,296.257407283455,294.11247159143306,293.995382093678,272.05083473903574,278.6703898468401,294.4939186443712,281.7661621126742,285.6029467738825,286.58783756802484
1893,297.5962135451213,270.6033790778779,292.28708616380163,296.61533858282587,294.4160797328208,293.8981963039088,272.0266331554767,278.89139282091605,294.38219609628834,281.3846539759889,285.52874167304077,286.59100306258625
1894,297.8004314565373,271.7023480109731,293.67030029996096,296.16915208198753,294.21374814770246,294.2398723361555,272.5970296214431,279.38767500386473,294.0760403315327,281.907414711475,285.8889466536302,286.7643078100608
1895,297.89346683236363,270.48203412247057,294.2001957691205,296.8976468185409,294.1056390331278,295.01015180650404,272.7814902846259,279.4120488794854,294.9366841572998,281.75489275531976,286.0598674143686,286.93845605788727
1896,298.5858082895463,271.4805221117963,293.45594275108573,297.1096960817211,293.7468018299102,295.24153049119013,272.7909608425332,279.0586871605894,294.87026570921415,281.03261008670427,286.20883941897137,287.04681991011296
1897,297.8006217572202,271.6229257604034,291.56330893894045,296.32006060767026,294.5837479601383,293.7760236529328,272.77681028981954,279.2753506647163,294.55098979049666,281.26415125443106,285.7309231891472,286.6654079402894
1898,297.5991419784106,270.5420052823059,292.9914063906109,296.1219508118899,294.76928244009497,293.86270040902644,272.9859585790706,279.2294783654702,294.03420014371454,281.5208702529016,285.63335799329565,286.7113729045191
1899,298.1606095914773,270.3143857929174,293.93120275385604,296.81647605057594,294.2051937626938,294.71722308884046,272.38964958727826,278.6459061129018,294.19612162641374,281.424707593788,285.79856533382303,286.856839648523
1900,298.04642528476296,271.7426991275561,295.18922324610526,296.3569252068083,294.79308009237275,294.4949700755329,272.623609826972,278.80699983891503,294.5066012470074,282.0171380424532,286.0791317234835,286.9307937036654
1901,297.588119699277,271.40297486179117,294.18694593963005,296.5107449144878,294.3598386824424,293.93512580520985,272.05866419011494,279.0516609518802,294.47421241936894,281.5444904485685,285.7858119045303,286.8212010588834
1902,297.5688166997358,271.04014121840896,293.33778298617614,296.742231820276,294.23973358311196,294.0262611200687,272.50606023671696,278.3935763867423,294.02714875483804,281.007804053982,285.7098542826982,286.81254531575354
1903,297.499089122508,269.9196882143149,292.89484663784896,296.3930050032482,294.47100721383424,293.94230073095133,272.9353804353678,277.91780268109176,293.8107051899211,280.7485771745105,285.4239675307753,286.56163020052423
1904,297.5906434336627,269.76019169075886,293.07657661103667,296.37281669790246,294.14371816926194,294.1295541401774,272.28307133259744,278.3885515611617,294.1522649669161,281.4418648179311,285.4033839662763,286.5772475081166
1905,298.2911508711185,270.11308081214594,294.1787835812061,296.9275900035329,294.02829370508516,294.93338785761483,272.3924900665508,278.57057013084676,294.41341059028224,281.4648840296622,285.8411565152413,286.8897926024866
1906,298.44602408672233,269.90844614968114,294.1754887734551,297.1485618032249,294.05040452531136,295.12516716419935,272.8157024030189,279.00104197158004,294.7827314288582,281.2012038571991,285.9981555710998,286.9198917147514
1907,297.44242597027466,271.322972026666,293.00078516144174,296.4749489077919,294.7381276604769,293.9276904487735,273.01866506615653,278.8384922752765,294.0066243811045,281.9631760490458,285.83380385838564,286.72947151218654
1908,297.6420381174552,270.3707073935767,293.6802101411749,296.4645074063968,294.56958069698476,294.16573167046175,273.22957422816455,278.54477972857995,294.2565937133477,280.8675619240843,285.72630216514585,286.7515414431916
1909,297.93348518544144,270.6452344129271,294.3527818911771,296.5750514492572,294.4698129266435,294.4061193811412,272.47037343501313,278.9705353511439,294.5329190386051,281.2819466791752,285.8251954260408,286.8353222051552
1910,297.9681085934671,269.584826054306,294.6479066095522,297.0275693274596,294.18546995492113,294.8217153764501,272.9410445577677,278.4082187575052,294.5803016780732,281.2339543468885,285.85304971528524,286.8875772739966
1911,298.7663741619354,270.26495339057965,294.3537444526787,297.1293754788082,294.4105135683773,295.5379192006499,272.6758160253852,278.96931549587725,295.0396167545479,280.83561736695793,286.1207429423362,286.99615687643063
1912,298.0202726368456,269.8215953683969,293.65502700221765,296.9471487073886,294.5681817567811,294.28065316603784,272.48411174594713,278.6351641429754,294.2465561443846,281.22657987168543,285.67972865906563,286.74711664584385
1913,297.73176103806077,270.51370400693037,292.6177509779277,296.354283411117,294.0394516864027,294.0176312419638,272.4913462210873,277.71320228544226,293.8197277697519,281.14963186536045,285.4288954476057,286.66651617875857
1914,297.90183580043976,270.6310866456593,294.80179725540853,296.8423781530683,294.41601804039425,294.20580666434466,272.5188135083816,278.42905783893417,294.12959275835203,281.1325315140726,285.81756657941463,286.8496723939364
1915,297.8823486709473,271.09320102143323,294.3037722197865,296.63507499637984,294.6693473298003,294.59338575510975,272.28362108105483,278.93460478202456,294.1649397096933,281.59378865062143,285.91017672263723,286.91295412037806
1916,298.3480533244133,270.9245383455745,294.00181281511595,296.77653435503794,294.0054167879321,294.92290272187023,272.5634351542495,279.0188855109912,294.27214201204043,281.40973903488356,285.98490003615314,286.9283385103593
1917,298.2153899228144,270.59463978156407,295.0971010787443,296.9259325051563,294.21871009913883,294.7302741745019,272.0671088834198,279.24115641159005,294.4953573955161,281.83887932408345,285.9737464187189,286.87951631522066
