YEARS,SEAP,EEWA,AJNZ,AFRC,MDEA,LAMC,NAMC,EAAS,SOAS,EURO,WORLD,TAS
1895,297.53304393504754,270.5270073083028,293.2261451375992,296.0607094838649,294.022750151677,293.9914432303326,271.48369639522593,278.22400217507123,293.3373131747761,280.7167705989365,285.237433871406,286.1990958451071
1896,297.4350770886224,269.96648439851265,292.73585230209454,296.2957070331272,294.0929521362972,293.9231132436927,271.48371969803947,277.843621787203,293.3814058042449,279.94971136804486,285.093233362615,286.1871197733888
1897,297.6205348267638,269.58752492831854,292.94245638531527,296.0945830450512,293.5906130865939,293.78063550174545,271.91316421266106,277.93337095843333,293.79742245993543,280.76985374954495,285.0920389842567,286.1643930028563
1898,297.31574972860466,270.6757777916413,293.17047370978713,295.78920583738744,293.96290229818845,293.55914257382267,272.58431897526015,278.1389475852641,293.33537249036345,280.88465226428184,285.295337727254,286.1379736305846
1899,297.4541481162166,269.820286948301,292.94859161197314,296.1469054333486,294.42074468994286,293.76997551016484,272.0031789878386,277.39335750968024,293.1715218225629,280.2119854682239,285.08749955374157,286.1450963982378
1900,297.5469112959494,270.37470183932965,293.02781199795044,296.26163492839163,293.9762727063576,293.86565526454183,271.8873215283642,278.32158274879765,293.91297374155016,281.5429229015754,285.3544329852029,286.2401467087196
1901,297.49265318739145,270.00219456313727,292.9313371909727,296.1187172627088,294.2084123647334,293.8639079707936,271.8967847509172,278.05434179720146,293.66845738272946,280.6718234282955,285.19442342719714,286.252687409256
1902,297.64492583527056,270.8052704242612,293.1269400929271,296.48475448777566,294.10856878354286,294.2239755650404,272.0829591679611,278.10760461767086,293.58768652982747,281.15939003671883,285.5282044761375,286.4539917047245
1903,297.62149050137214,270.4530146042029,293.1147355620515,296.15882072033526,293.8180977684295,294.0233885740201,271.78059176675436,278.3282534141917,293.77965432499735,281.66299937794514,285.35428251063377,286.31992951837066
1904,297.55210370232305,270.2238410629233,292.65104765228085,296.48465961710104,293.4678902502743,294.05328556764164,272.40937267510094,277.93397182099653,293.91651203682596,280.7296936621124,285.38040244893165,286.35688770278244
1905,297.6411499873836,270.15846136325024,292.926836271949,296.5050785440083,294.357228909792,293.95660366712474,272.34823181490674,278.1501709540021,294.22208791970957,280.5811347908715,285.4276450987888,286.45291990387324
1906,297.65353155431256,270.66736798865907,293.058083322999,296.24241170585066,294.4490013082793,293.9855850390734,272.5235635354959,278.6099841783501,294.25437021187895,281.05335405309813,285.55632093253666,286.42036814134906
1907,297.6630665265997,270.61973732800635,293.4419914387969,296.51771770693483,293.84154029879426,294.1850011579477,272.8260854624429,278.5443273912329,294.18409765258514,280.4615603695998,285.6552986927284,286.46100204744886
1908,297.56590182377363,270.5528312629252,292.9842987007383,296.51017897818167,294.52396788592586,294.1403637585815,272.35582086138834,278.41421267566125,294.1837213375007,280.31045787919913,285.53824923851977,286.42099196578494
1909,297.8202094266319,269.7192438422599,293.31949055292046,296.30373732883993,294.36326517465676,294.0676342290673,272.15163932259196,278.2507812303753,294.21140875892524,281.9091625680207,285.3942644758515,286.40667592152306
1910,297.5085782876005,270.5119250564261,292.7294701468023,296.29846894899134,294.06942689024726,293.95422837839766,272.2091521778327,278.076727241358,293.9004242836162,280.56079253762346,285.3692536101092,286.36453995922716
1911,297.9159792780715,270.52399382274257,293.5224713612502,296.6706966991628,293.4176760557931,294.25486961791415,272.23534364852054,278.42331811028055,293.85791067284646,280.8561111573087,285.5841098983888,286.50988451825486
1912,297.6353146684032,270.3995434957833,293.45573994899655,296.408698562395,294.5698309183855,294.2321469893006,272.25873023973344,278.234965060647,293.91536519813127,280.7393028221387,285.51661883690787,286.3933515329346
1913,297.5132468783411,270.80812233034754,293.2170800770898,296.1037309603234,293.30473550631433,294.15549780221744,271.78486317210024,278.522214477205,293.6061649031434,280.80514168346383,285.37540957734586,286.37858591003754
1914,297.5924004436981,271.2415893404487,293.1516215487138,296.34785394409647,294.3150195958402,294.31246354757843,272.1748746377703,278.7699982811525,294.00268019764866,281.26281811390146,285.6796201404159,286.4280615486894
1915,297.66822432815525,270.8067091154251,293.1763494380503,296.68431577369023,294.5646417455007,294.1276979276583,271.49316209771894,279.2028668025692,294.7721143191534,281.3198826413969,285.62947229323476,286.45592066503764
