YEARS,SEAP,EEWA,AJNZ,AFRC,MDEA,LAMC,NAMC,EAAS,SOAS,EURO,WORLD,TAS
2117,299.3927739526993,273.13202356630455,294.6003564775967,298.551943772777,296.45431874018266,295.9898364030235,274.99413400811545,281.4263926283517,296.2260463443744,283.5878418963135,287.8287478569825,288.0608519198193
2118,299.8066281171294,274.33900878037343,295.29406024775676,298.7414356881144,295.92170411944386,296.48872755506346,274.99269076552554,281.05822191544223,295.8423251302193,283.91258664167975,288.15073720903524,288.29246761088865
2119,300.33036433065064,273.15078542038475,295.6005486429007,299.5054308172966,296.5817892107337,297.43530538676754,275.8351572643453,280.94453231671923,296.87236995225703,283.48583258675933,288.48041033730385,288.55483600883355
2120,299.8570458401011,273.15838086121175,295.33238746006083,299.097829544346,297.24403301488707,296.32770680933635,275.2699254795177,281.35907354554627,296.9298994177843,283.5948831770297,288.16469092305425,288.2703273707187
2121,299.5696355334945,272.038116636237,295.24341666229793,298.15162039360814,296.4323082197739,295.6652238043911,275.0528406662234,280.8279428127584,296.19317019169205,283.51591463955737,287.5121889410392,287.94482159971085
2122,299.09519987042455,273.66181716362803,294.33441600299585,298.2506863789452,296.15184721233095,295.7374459483049,275.3938128343904,281.0602423390573,295.8712479521729,284.06138889830464,287.80988426244903,287.99968294498336
2123,299.66336862344986,273.57942499067366,294.86368814023393,298.6851837342312,296.4541152453414,296.72563577724634,275.0239768215655,280.9548634411188,296.3410570068093,283.3027735065257,288.0274544282875,288.2457020397102
2124,300.2180698839958,273.69107401985275,295.31565414200435,299.529501320608,296.7083041171495,297.6010482131677,275.83464184320684,281.0179799333413,296.8594046584333,283.66927273426853,288.5956503175385,288.55338950605193
2125,300.14423603458175,273.8034089959683,295.7504906011938,299.6451759287836,296.8005650157119,297.0915363901816,275.97560327370513,281.3192356331334,297.19560567027946,282.9783287289277,288.6197446413576,288.551614694492
2126,299.34200477078883,273.44090236181455,294.8003905496935,298.5893221833726,297.05043305243515,295.8074859295244,276.06350654786775,281.0176033087628,296.2284796769789,282.8998843080101,287.99816895183443,288.1272905114855
2127,298.918912514375,272.9819081438243,294.4819550094857,297.8698219599099,296.16206338000893,295.7386534220638,275.06463207054526,280.79638324046,295.8800841852732,283.5586865450183,287.5214605563841,287.9340761055608
2128,299.091108332771,272.9798778858929,294.15803673508054,298.33850608089205,296.17238323486384,295.6984710669898,274.5266429449594,280.9848825625897,295.84526988411864,283.63330950723343,287.5390404228253,287.989576380531
2129,299.27294222608407,273.9506534432425,295.11397825970136,298.8283176894424,296.7848200582071,296.1492871821354,275.1510556959134,281.0731319216731,296.5258425074003,283.4639955457759,288.08965148581126,288.2561752701034
2130,299.6459685408114,273.1306237787332,294.97300750436636,299.0028362736909,296.83065676273515,296.28336598253776,275.66410456477814,281.37979914596326,296.10733444323915,283.0174807078873,288.0939903061358,288.3045231333586
2131,299.72018417477756,272.6628151089326,295.104593502229,299.122580931513,296.88522510350947,296.4631767939042,275.14643292406765,281.3204791532777,296.8553958838321,283.33949282525,288.04040905825,288.28791054834215
2132,299.95055756734877,273.2693337673933,295.41535316872927,299.2876512258755,296.59374589995866,297.0896948578203,275.4181613448843,281.0188002219495,296.57173981672065,283.2679395275772,288.29248156720354,288.4468150672989
2133,300.0282381889259,273.3970702601632,295.0480151635586,299.309349554986,296.71482248074534,297.0120056340114,275.8600208381265,281.2618719346006,297.13612298126196,284.09248493232735,288.43836724387734,288.4667468314842
2134,299.3307786888546,273.59178087325404,294.86609714119584,298.49208743369644,296.63913044158255,295.78228222078883,275.09979784728296,281.3331724615772,296.70416570415483,283.83458894903015,287.9175604460538,288.0755319257794
2135,298.97707886306426,273.8486399828009,294.5605151053513,298.2124811445272,296.71848432975366,295.415303218139,275.43385757084104,281.3118762290493,296.000243907679,283.99827223128153,287.84349600611836,287.93897951202416
2136,299.2390522789062,273.2084454862309,294.52246727563204,298.12172066797933,296.3970495477772,295.42739602326253,274.99513498215623,280.6217320633966,296.0818075295835,283.7294762595162,287.58010395110716,287.9305567506563
2137,299.2702710978676,273.4416262338232,294.45793883397266,298.46189136707096,296.5222183965409,296.1280539474219,274.9896816792359,280.75358189613223,296.10501634371764,283.19600692620276,287.79083257845036,288.0604222315978
2138,299.95547061719395,273.5540269196324,295.0452973968107,299.01980551172016,296.55525302047454,296.82898933930505,275.93912687923944,281.1687252374867,296.49817843565046,283.7987627927334,288.3301596045601,288.37685882441343
2139,300.0860687852724,272.5181349519047,295.47530697191473,299.3098395439015,296.87140148543665,296.92775923999716,275.9227324863664,281.9749887372603,297.1016351203713,283.39336704998567,288.35481811802595,288.4340058805639
2140,299.3084258237686,272.4875994506289,295.10115501423184,298.5386819800205,296.9895122791392,295.6538533700215,275.1597186160261,281.23024046190085,296.83167787565554,282.84687486055606,287.71835386506467,288.0262678180603
2141,299.1289677324151,272.68621272627536,294.774497540208,298.31125858955335,296.33150906406985,295.53749524158314,274.7553354756817,281.20949503682704,296.34034269480543,283.3987994356051,287.569688048369,287.92298937036685
2142,299.13382014716314,272.82890823523275,294.8626740156183,298.35166114652503,296.7929352650861,295.68238945020175,274.4159581631409,281.39556851628555,296.3513065304625,283.3550333432625,287.6078799255716,287.9736007883071
2143,299.4567779593453,272.9894716188726,294.95341480037735,298.631144777045,296.59304393745555,296.059029268218,275.08229669052565,280.75094466522614,296.1955255514691,283.11636126912083,287.7993355162317,288.1319938696568
2144,299.714149548517,273.41707113512746,295.5317926416158,298.95208383137845,296.3682654001147,296.4332322845236,275.00523187189225,281.4310874327531,296.6493874460447,282.9154838810003,288.0876224715426,288.3298050950221
2145,299.99239791850704,273.238609153342,295.8571772460144,299.44013012504234,296.5795024156494,297.5016980120493,275.660415519765,281.2781693188272,296.9235092135465,283.620750146845,288.50157088289797,288.56328558739546
2146,300.1622098851007,272.7470152941397,295.55174269365466,299.2181893991581,296.8783756755801,297.24875815382654,276.0079334336247,281.330312403571,296.69525690457004,283.07850339785557,288.3591405813683,288.50238198582326
