YEARS,SEAP,EEWA,AJNZ,AFRC,MDEA,LAMC,NAMC,EAAS,SOAS,EURO,WORLD,TAS
1887,297.68616233578115,270.8485480456412,293.30141109761996,296.5362108211377,294.5678708342113,294.04027798739514,272.2494366618844,279.02581106006096,294.89887902686854,281.0280297799004,285.6952511878741,286.5284993522596
1888,298.1476296994765,270.3815318798251,293.11605313958154,296.7956556872181,294.1346460573364,294.5590392221602,272.12462721620125,278.21010165363236,294.7907982765739,281.3392868520476,285.6670954187048,286.6900989662991
1889,298.1854028100918,269.4904117099545,293.8108789095698,296.98471823539234,294.83755006379414,294.7367102260136,272.2534920543125,278.56033829585397,294.8577234341352,279.92886080319886,285.653595633449,286.67226226932723
1890,298.0070661922138,270.4107059817586,293.31640932145075,296.5323534596907,294.44116009160405,294.45700016888895,272.7414273550377,279.1277005307776,294.23207725522235,281.4058809561649,285.772490285677,286.6750218892081
1891,298.050092566223,270.199767539936,293.0594312636566,296.80529534226906,294.0919677467389,294.6100119868312,271.67133518635745,278.79350240429216,295.0013421429432,281.19221591779166,285.617103102183,286.6599821441198
1892,298.15867252205624,269.95159235109924,293.89805511936015,296.8831415551325,294.0991443586812,294.5928946833439,272.62039671232685,278.4608668252906,294.8107114895127,281.2091385731693,285.76390247576654,286.67623756137857
1893,298.1219890396705,270.35835145428626,293.72923467541926,296.98099076944993,294.55142937930526,294.79512909016375,272.36692059991134,279.0526633481166,295.4429117094265,281.0233008395707,285.91339208579575,286.78100424049205
1894,298.2693393301689,270.87185095648454,293.43087918635615,297.05889659873486,294.59815139576875,294.89885727082225,272.90419060803566,278.804168677698,295.00630042207786,280.8242590331886,286.05816597082526,286.8627169269235
1895,298.5610749661656,271.4463648224847,294.17953839716955,296.85627087701204,294.41459179401954,294.72680447353116,272.8566353252327,279.62756991584934,295.2385940697439,281.24656400685126,286.21885730887715,286.9435658294899
1896,298.320695212091,270.6891643227867,294.1695185551144,297.0444254466466,294.5430918393473,294.8521581742715,272.72277496179584,278.79109730841355,294.7634114300268,280.96542770753075,286.0310373691679,286.77970777053713
1897,297.9781764460903,270.94553001069613,293.8451349415689,296.59943128806265,294.32364822953826,294.46988893088024,272.80678295617207,278.77837605004794,294.68109791008857,281.05256881657,285.88647047750493,286.6493389550743
1898,297.7879180800816,270.4184898577865,293.34946816713034,296.53307262958225,294.0045767433776,294.36307443933924,272.38586777224293,279.3265080200092,294.7409750784315,281.00737104247435,285.69871319645557,286.545873107826
1899,297.9954720944709,271.47212388737626,293.42234663389314,296.8947720327974,294.64520251372863,294.587540076327,271.71154968407274,279.58953638880587,294.8456910289533,281.12668427668694,285.9468485885791,286.756857398557
1900,298.34976833898565,272.02136306605524,293.39261807426016,297.1046879537677,294.8309321419146,294.8449442483416,272.4417421227838,278.9054785891491,294.9159103422942,281.8462841977828,286.2335256434032,287.0025438550426
1901,298.48105753172416,270.81279461081925,294.0124217432441,297.19014742047824,294.96974287927054,295.28192707800787,272.81734785026623,278.9582803309107,295.2428055214044,280.92788639020813,286.2072969427326,286.8982120254513
1902,298.47575441431627,269.99556501484057,293.487904590915,297.2664211100628,294.71589464130386,295.0128908080663,273.01965653812204,279.19143587739666,295.40852746670845,280.73051079812024,286.0566214892049,286.87295190264086
1903,297.9734446407293,270.46639935095146,293.11014244816147,296.5963292244675,294.1274589228279,294.2812084739647,271.79881372330027,278.6493397053113,294.9440252028859,280.6052640811021,285.545600383983,286.4825606475777
1904,297.48875366856885,270.2458279311315,292.7866310395321,296.2874948258796,293.84222314460834,294.3654006523299,272.6385409773596,278.6159095655764,294.4697561880746,280.773987126651,285.5239250419778,286.3908455592647
1905,297.83958023331695,270.923900765924,293.54292286572314,296.53585961070087,294.1713884449876,294.2591787253108,272.26399871502787,277.71696634385836,294.3093989329952,281.0629934966731,285.61879858881355,286.4846516622575
1906,297.8244735001304,270.7199527011746,293.2787177426442,296.486914650448,294.25525561680905,294.433332701241,272.5583352323399,278.95608067231416,294.6411525201498,280.86650468569576,285.74130326128113,286.487702175357
1907,297.9336097018031,269.15466418898114,293.39159199648174,296.5866872367152,294.5880942109575,294.7776758156158,272.0424571142117,278.43503501791747,294.42364247120946,280.4277422478499,285.43275176839865,286.4784298863228
1908,298.0376017778713,270.81792661785545,293.60195986846924,296.6001147595214,294.3623039180599,294.5291942352841,271.5238947984108,279.1356910653874,294.5006873488929,280.67321497860434,285.667015670067,286.5409541989419
1909,298.1854391530388,270.1976850729933,293.6796264823839,296.88348918387635,294.8915874699946,294.5831931838451,272.6546153620178,278.89176967698506,295.2184346468341,280.643862493535,285.8525110894463,286.5671993229538
1910,298.0548197748583,269.83543049444603,293.00496013658886,296.59674990769923,294.4404856548574,294.15532605300865,272.5661466426561,278.14410710637054,294.7144506649382,280.7954393839151,285.511149298347,286.4126753030498
1911,298.00671841551116,269.5198791109997,293.1812038380866,296.5100382656881,294.2635581112876,294.39690072061586,271.92308346294357,279.29447750832907,295.0568705186321,280.88065106887575,285.490473351087,286.4381795930903
1912,298.0460177649539,270.94781286714243,292.91589737293225,296.53812406935805,294.2538692042731,294.52459259383994,271.8112014406555,278.30762212555055,294.9321248506254,280.67192962458023,285.6195547810996,286.5847652986878
1913,298.0061396572862,270.62106939465224,293.6478636210901,296.5493776738563,294.19914918430095,294.48926299411823,271.8988612970115,278.4490192096996,294.2462129749442,280.82242814212526,285.6118793689103,286.568172166028
1914,298.18659466780184,269.4590378671889,293.88256899018046,296.86313781529844,294.3093350170617,294.65673688029227,272.20807721121895,278.8677496919637,294.94638384694514,280.3516412154896,285.6335029089773,286.61238390972284
1915,298.2140548943354,269.8673835348821,293.533646425316,296.9667035970834,294.28776840268733,294.90828855741955,272.3379347072562,279.2979730654838,294.9891216587412,280.8613378831079,285.82038225667674,286.822488113439
1916,298.21244601120856,271.1563814530622,293.2012245621288,296.86792735090484,294.52175222489984,294.9076446416671,272.4717709874131,279.5345213027668,294.6997565499496,281.8849342272804,286.0711635986793,286.9280578875755
1917,298.5806755457544,271.3600252709207,294.14027734405295,297.0271114363089,294.8185239721649,294.8639973148581,273.61525503397837,279.1804692448911,295.23506857866914,281.98362707149124,286.3925515523945,286.9638042287092
1918,298.35716678837156,270.684865967544,293.5660378418127,296.9956324769132,294.9801017451394,294.66615863939484,272.42377460311917,279.44666992198046,295.56381587893213,280.9956707769591,286.0104673780346,286.82562769339154
1919,298.22456664773654,270.92948309699995,293.7401238754563,296.93839989906314,295.0811895157761,294.9199610119649,272.56023759482855,279.7972703589973,295.199266819342,281.87393759762637,286.1615753424862,286.905044716215
1920,298.1746590737997,271.6110258369121,293.96207783749287,297.11969169486997,294.4813165400408,294.65950738750735,272.4412934007223,279.3808632145288,295.3443387681016,281.845557937326,286.21282874812385,287.0257850976372
1921,298.1149008784298,271.1779516300266,294.2253642400358,296.9179645928161,294.55416932590015,294.66096608608336,272.83794283149723,279.51909683375305,295.34859203278654,281.6888720238842,286.1819599537911,286.93349177087424
1922,298.445021391154,270.63858351893407,293.5776873658081,297.1775761684227,294.7320135650342,294.81191821689276,272.651763730405,278.9199247173645,295.66202342194435,280.65997929213677,286.04144220054997,286.90273030644875
1923,298.458969778423,270.74533219550284,293.8659095895978,297.0838578359451,294.8900222715103,294.8439791381407,272.7445881943466,278.9326624134876,295.32215879127494,281.44352397393345,286.10450946395815,286.9174837726491
1924,298.3115613015198,271.06188983287007,293.46084772562284,297.0853150725932,294.97551803282994,295.0848919657201,272.31354702987034,278.61277884600474,295.0258021876101,281.4987514177862,286.06220516905785,286.9389138101536
1925,298.4302799843579,273.10709882141595,293.82442322886396,297.11119278421495,295.19852489698627,295.0154233109143,272.8313618822022,279.43150473347134,295.01835337030525,281.66720487048235,286.58341625373436,287.1501124208905
1926,298.5917138002033,271.5761054994078,294.0349630429499,297.0380451548721,294.8754004700645,294.8307061966654,272.8831976931803,279.7812316848539,295.16990147907933,281.3168877343016,286.32392198643197,287.0692455538931
1927,298.2065933471936,272.2889516417749,293.87007823305964,297.0000487736442,295.2360959318337,294.52364505553163,273.0951635863634,279.9555824324678,294.7660186376313,281.7339285398477,286.42507673469044,287.0550112927142
1928,298.37963757278897,271.5629492779447,293.9115323354286,297.37561821291087,295.067059542689,295.13891127125993,273.43777650263013,279.3256988013819,294.98575227840047,281.3478590838636,286.4803020068314,287.15009774620523
1929,298.53686721151314,270.7037351486253,294.12675777253133,297.03289014243165,294.92592686969874,294.6427486115674,272.76509318377316,279.696462257488,295.05633865141743,281.5532320699019,286.137903284537,286.97810109518656
1930,298.3163721008912,269.8543049265775,294.0600652308389,297.0475274230235,294.4861572473755,294.73755698512605,272.7203382843504,279.68261067678253,295.04367757362957,280.2456091415577,285.9221876890138,286.9003291026934
1931,298.4084696019547,271.20200786070274,293.69830794793694,296.91156280505965,295.0729915599769,295.0859045021854,272.4264412130014,279.1422486717623,295.061407375966,281.5091297871007,286.13228732099856,287.06823956071446
1932,298.7154341810272,271.4219734163482,293.94332770765686,296.8356241115167,295.09497472073605,294.95391137724346,272.4566024884625,279.90186058282865,294.60689332339473,282.12154160631036,286.2363191805082,287.0872944904044
1933,298.2200796576162,271.6125285671672,293.76368200516424,297.1194587489124,294.84032456018576,294.86458484481795,272.4514482765025,279.5205650978803,294.900085753841,281.8088938362578,286.24249801941863,287.07697213633577
1934,298.38611414587126,271.43669774730006,293.99978202041626,297.2456826073364,294.8118604137799,295.11449490876885,272.99353692670167,278.9489625265207,294.80736012361115,281.97704131762094,286.3419274367055,287.09813158809425
1935,298.51075186015385,271.8139039664015,293.82196330200566,297.19292408320706,294.86859056773227,294.9951974853922,273.23848123634593,279.19723155391677,295.0377028102234,282.0917033708841,286.4422281804899,287.07951117512516
1936,298.47100948708226,271.27434406277644,294.09238442361095,296.95480497985375,294.90084223559074,294.83678280146177,273.05077909159746,279.82073382452194,294.61540186706225,281.75388434065917,286.28521823797973,286.9714993594165
1937,298.4527075979555,270.5907055314251,293.5331277489756,297.44510993573766,295.3319249306438,295.0622874179897,272.85297650702756,279.04927360819,295.3475839728474,280.916398383882,286.19434794720803,286.87928789030167
1938,298.2008657979143,271.4472285075409,293.83306591701546,296.9442974229139,294.5409767116569,294.98956521362976,272.6182425792743,279.86791310664034,294.543367699159,281.71936555794383,286.2256205557367,286.9529779656078
1939,298.4375316736028,271.65267992947923,293.90306813557686,296.907570210189,294.73225188395423,295.02210749124913,273.07636026414764,279.16413338936974,294.81197500536325,282.4819054269356,286.33349588783454,287.0374464294335
1940,298.5031755660252,271.44719602417325,294.2636619960101,297.035003630046,294.71224213275616,294.708054205311,273.0434144748982,279.57778570368316,294.9917600071555,281.41146524475323,286.29396949261144,287.0249097646406
1941,298.17725708078405,270.19583110351806,293.61551170508545,297.0805989943808,294.6571025405,294.50146526984696,272.59620404419036,278.94780625664924,295.5293328066375,280.5544992204653,285.8736898533222,286.91526482811946
1942,298.0735479018843,271.3359011332139,293.6452617992756,297.2522379624287,295.06473169928785,295.1492896389168,272.5160217021872,279.48158198616517,295.5566291298421,281.9165765134113,286.30276693753245,287.0528215251875
1943,298.7733218157809,270.87059176995893,293.9611001343492,297.24989238148186,294.75975111376266,295.4051651218365,273.5660536749923,279.1156366384063,294.93470962112906,281.14322973224944,286.37787412764555,287.14177369265747
1944,298.3363348324413,271.29139466081784,294.1009764638707,296.84024518048807,294.41852727807725,294.967933346154,273.2203853684423,279.7057981554172,294.72385885073993,281.9435196086744,286.28894125273126,287.02730873740376
1945,298.273927330143,270.6499957353201,294.1832828756991,296.89005410236155,294.42177515197284,294.48518899935283,272.63489399668026,279.6055074793655,295.0490743906901,281.3971129288875,286.01218288804193,286.9149459497687
1946,298.25486543639823,270.61100931554205,293.44566428624995,296.9860937017651,294.69508003250695,294.70981079646924,273.1128420030919,278.58030747366274,295.2142736649159,281.39154573555385,286.0215614738328,286.84027110580064
