YEARS,SEAP,EEWA,AJNZ,AFRC,MDEA,LAMC,NAMC,EAAS,SOAS,EURO,WORLD,TAS
2018,299.3234204174428,273.2814225063223,295.0147426386498,298.57180075564224,296.2373773875688,296.15093659562916,274.800411222224,279.9822463094822,296.2854430958128,283.0464340874533,287.72438889384296,287.9249912484244
2019,299.80608611027986,273.52007940677197,295.1378023473858,298.8584084968237,295.85942795323393,296.5712558399598,275.312996365329,280.4313280989759,296.2432549797161,283.43473807095666,288.03651746728684,288.17971121606354
2020,299.2048556921842,272.8479432676615,294.4683030876769,298.28820518701195,296.0791663159987,295.6323746197435,274.95671179589357,280.3329612705953,295.4372226015425,283.7825691693092,287.5209700667011,287.9034406775098
2021,298.9624869149475,273.3903543264224,294.58437297583293,298.22190887607434,296.2568436492556,295.47568159840245,274.7992252193712,280.8481972466816,295.81280195680625,283.6270377676034,287.6010050882231,287.921396434708
2022,299.21715224892375,272.77421113168975,294.85128148535136,298.2376484364237,295.9838477205231,295.9537247037895,274.9227226601131,280.83523114595283,296.1508278483838,283.4755304970986,287.6172636688821,288.00434014795405
2023,299.45634283385107,273.5201098960153,295.4098650801483,298.54908439739444,295.898077098883,296.4569535745874,274.59360456118264,280.94558360478754,295.7272648230831,283.19668864557684,287.85464319957845,288.12160164664084
2024,299.80638511526115,272.118686138248,295.32193809821575,298.79426238068766,295.79249597375536,296.7735992198483,274.7170033598489,280.88081261262164,296.3573318991242,283.2747841034861,287.7742482858718,288.1238461535688
2025,299.3805932709523,273.5689575395116,294.6276456208183,298.4752665992325,296.4464215816115,296.0034630568817,274.5662364017144,280.496814027298,295.83838730503567,283.5066387892879,287.7224226776599,288.045733705254
2026,299.00549694059424,273.76053189908424,295.0971041661285,298.35946500124317,296.56273131307887,295.7146211771596,275.1345750809269,280.92362327117127,296.0400288638737,283.62153969528265,287.84145879279754,288.0417528465613
2027,299.1327757516474,273.08784886631565,295.00548170934735,298.8429796884588,296.9945563596179,296.05800768896006,274.5796769801172,280.57028780020653,296.17139396098196,283.38074402511614,287.7852951764927,288.1301502963307
2028,299.5946028986333,273.9799050757625,295.5873271646559,298.91771600222376,296.0490913032314,296.8193265749487,275.3027971533233,280.97326947381936,296.35207556275566,283.80721339730366,288.2539278871044,288.4045934876413
2029,299.9694302792714,272.76082522800067,295.7560207134736,299.5128981617654,296.85348544238536,297.51123985329457,275.9516575894092,281.1305167781287,297.0643125219219,283.778942531146,288.49083908511693,288.52552544494915
2030,299.3484865657046,273.8400323768294,295.08420128461165,298.72147838875037,297.0152642272136,295.8478045146731,275.30976267695405,280.96990399842724,296.9419330054834,284.07320645284307,288.0702652226819,288.1624036193615
2031,299.03292478662644,274.0359751058054,294.88092220250013,298.2255826371743,296.25006558297207,295.4185226507577,274.8825082153811,280.65297376645213,296.02445791078065,284.1076146583005,287.7448781935864,287.9880201718257
2032,299.19488913906014,273.5354270047133,294.6643992809629,298.60601073680766,296.7070408078753,295.9356568055406,275.2988015446545,280.7858510665438,296.2364100063799,283.55204404804186,287.8981931427692,288.1881990968504
2033,299.6629966074565,273.6872320288589,295.4774486247859,298.9147641590522,296.2316825649935,296.67387493072874,275.86196324564,280.84589182487565,296.58892591916447,283.2344294534681,288.2478260145763,288.428351887248
2034,300.0253218070381,274.2372443992931,295.5658988821248,299.75641820318316,297.301104843896,297.55430963103703,276.18815251452673,281.86929716718055,297.28224615353764,283.9335938384714,288.91383464971335,288.72860244152196
2035,299.5564758408937,272.9788323528792,295.1722417942651,298.9457274641504,297.75748236394026,296.1434779143422,276.7501959385351,281.350899651335,297.0535694546128,283.6588341736234,288.31284495026716,288.3525567413105
2036,299.1397285174583,273.65029593632653,295.61893018986086,298.6200237899573,296.9384026953572,295.8190740863029,275.46362076746135,280.53996092785974,296.09932790351235,283.54263874256776,287.9684634612346,288.20320101769846
2037,299.239644021206,273.55942326352397,295.0889660078485,298.9007462502388,296.89579660009724,296.0159194224315,274.8402689135484,280.9570131181084,295.8443124229748,283.43824640119686,287.9376734889445,288.2759732233102
2038,299.5822068753658,273.413797996203,295.14406289133314,299.12827569973166,296.5142979698097,296.505725317661,275.5424987217535,281.5241967738685,296.54834320021024,284.50162999105703,288.2724051837053,288.45005819077915
2039,299.8653478180225,274.1131394806339,295.64945668478043,299.5183355330499,297.7271384668536,296.56470666441146,276.0534394645603,281.1891293031492,296.89230246431487,284.3773497445877,288.6315876037192,288.5741436226513
2040,299.4548360100346,273.5766253748238,295.08656534635145,298.8074896830236,296.84110380595126,296.43584256419234,275.7962911875154,281.406336701671,296.42239084745205,284.31765572412985,288.2383366062175,288.37334903695927
2041,299.4885485148264,274.1474847892763,295.208476279343,299.01166366233076,297.20478136245254,296.3360852908035,275.6688177382014,281.8651588885048,297.0750264394808,284.10384936322555,288.41788155269,288.4190670539906
2042,299.8197457624362,274.70902985041954,295.59058637074725,299.1933772003025,296.94378146749347,297.13086314910345,276.1628725577995,282.06780040381034,296.5311267210958,284.36269669466606,288.7833198418284,288.71973452944445
2043,300.34151077126614,274.4036779020604,296.40818175807715,299.9968221268459,297.5160787162524,297.682867640195,276.7822519388754,282.0971923422485,297.24401298382224,284.52517054775285,289.2241677377306,288.9362212121756
2044,299.669567506517,274.43037574082757,295.1638140694955,299.3398513029283,297.7756076226698,296.7779665077773,276.22831034938383,281.5579534960445,297.16902364416757,283.9058424252093,288.6885214229318,288.6298986932236
2045,299.60638406254776,274.4168609199292,295.44277776498154,299.0281190509806,297.7930723208228,296.1324748985397,276.2327977091723,281.66598112801296,296.982095922533,284.0898483757519,288.54445075766546,288.5369327566674
