YEARS,SEAP,EEWA,AJNZ,AFRC,MDEA,LAMC,NAMC,EAAS,SOAS,EURO,WORLD,TAS
2038,300.1312871083615,275.455806840959,295.6967086552328,299.8019603187999,298.4816036159775,296.8265430918932,276.91113333835796,282.27724414068797,297.46682465318105,284.3673828974678,289.24318993927307,289.1024201548503
2039,300.40073673526234,274.8737968221744,296.43175561065584,299.93425067357674,298.0210039965521,297.3358192825719,276.47000665699045,281.94899548392345,297.41432311261167,284.66801405315096,289.2077452689237,289.12184865103507
2040,300.1427772412447,275.127333029657,296.14381478535796,299.5961557985573,298.0595879852456,296.9144195009778,276.92208489528844,281.7035458319009,297.1743888396952,284.3015642195468,289.1090681518849,289.057781179405
2041,299.97948494586257,276.0694605839244,296.43208290421586,299.41415838780364,297.5170842930027,296.8008243454919,276.9969154921322,282.23133984283044,296.63575956114835,285.5684337888008,289.2864106305696,289.1412784595511
2042,300.2484994892412,274.8865005241314,296.1367455609605,299.8882696732903,297.97230050399946,296.85064322041643,277.0570376998792,281.5762672428521,296.9560247227896,284.88200315977605,289.15343703623387,289.1375592063447
2043,300.3238160519742,275.4485871906523,295.7270976652841,299.66893843472764,298.0129910266142,297.03979035256083,276.7153008518977,281.89408549911536,297.2748639441366,285.3569672048688,289.2088940425297,289.20478656670156
2044,300.4054907607973,274.98667680023715,296.3606887456748,300.20714936045107,298.06994605793767,297.19805419814827,276.8136392227552,281.7783347099939,296.9652416738383,284.5303510532421,289.28099618178356,289.23367240230084
2045,300.0970906818458,275.3781357575577,295.92009393233843,299.7227196906143,297.78990700464743,296.94000970296054,277.3127858666107,282.334281853187,297.32987650835156,283.7039314327284,289.25029060438055,289.22073885078026
2046,300.4172850304774,275.25013587652285,296.37397513568493,299.8865332024382,298.18752669733794,297.42401270460164,277.24964895103744,281.80362702915687,297.57360085099225,284.32149130036436,289.3773115914414,289.2563186960841
2047,300.41682286316797,275.3268356915783,296.04621295554483,300.05244644151526,297.9786538363708,297.0096494999315,277.0698634204326,281.6115191750662,297.42043738209657,284.8639629516593,289.3086483528171,289.3113838775696
2048,300.5259609982279,275.3767113318217,296.73867489342376,300.4306666030231,298.85674028274025,297.46464554928565,277.89562769506296,282.2001164957669,297.59979054603053,284.0453995279,289.7025177653213,289.4972230944793
2049,300.6594464596993,274.97738482781256,296.71230661120785,300.3138098948736,298.4393647898809,297.49033811199183,277.4446790462571,281.9889450100441,297.5268335613857,285.23440900599314,289.5627584681849,289.5024775994657
2050,300.93061452055235,276.14552409758227,296.8803775561057,300.62843037504706,299.12322615151606,297.6172446161457,277.1495688138935,282.784464083675,298.17946281122147,284.93953725161793,289.92097351959626,289.6741894095305
2051,300.7575636169393,276.20474044498087,296.80341273333755,300.33490090260995,298.6413888401719,297.7465907140593,277.97311573836646,282.4931589888376,297.87842588428185,285.03651291763526,289.9538305754638,289.6599879703042
2052,300.5843275402349,276.0756775730666,296.81306348989733,300.24321694684244,298.56067026619786,297.6750543132688,277.25514544826433,282.74477482052544,297.4857950111845,285.41019977285436,289.80143633799656,289.6147220086319
2053,300.69594659067553,276.48044223134855,297.015603439972,300.33243068394484,298.4027291012977,297.5451539104801,278.1507642740947,282.1081635481549,297.8100075509089,285.7544411051762,289.9938948511304,289.67743200906517
2054,300.77033274543663,277.3887994629264,297.2267952070588,300.1755407269681,298.5925190899346,297.67065836565865,278.09052536583494,282.3952197886629,297.9304021105951,285.424064908652,290.1536520555727,289.7620788450149
2055,300.98230921857186,277.199135185842,296.0826650443167,300.5096758164242,298.95479342114055,297.6458298394336,278.28163015820616,283.2670252263747,297.9259505374277,285.13220595970097,290.23442698886794,289.8321896937178
2056,300.8500310646005,276.2686656157043,296.4859987474968,300.7710522582742,298.956320896703,297.85247460796785,278.5590563976856,282.7470611500968,298.3113826341876,284.640238052423,290.1865975603816,289.81719287946794
2057,300.86387158501196,277.3928381139631,297.11407395975635,300.61153385735224,298.6427610872869,297.930962808646,278.57592901357987,282.7465352217902,298.73230196335646,285.21613589216054,290.41709587073643,289.9727251591196
2058,301.29616568076995,277.7852673633846,297.23683367932296,300.7735943340546,299.04104114562716,297.94960335360247,278.1863401573717,283.4476343360115,298.7274660926481,286.07072506915046,290.5931859692069,290.14091579440344
2059,301.653643730304,277.9274890454183,297.4954148161966,301.7114602625715,299.87907581331814,298.8564351597022,279.0947807796955,283.76472178967305,299.24112201772533,286.2494890469055,291.2234924622166,290.46765723448163
2060,301.4481170702698,278.27947436844585,297.320470839437,301.30352958548104,299.431648615294,298.505591300516,278.9294316872286,283.95812586934414,298.94604734816244,286.27180997344595,291.0801296145107,290.41096052628416
2061,301.61727005132315,277.30338227143807,297.14338140943397,301.3358238676261,299.7441365619774,298.5232789378484,278.8482640014963,283.96879210979273,299.114853801815,286.08002159035857,290.92440544727765,290.3368682136243
2062,301.5335336996152,277.0141024143293,297.27584332994905,301.1490359045641,299.75554271899665,298.27421980927414,279.36013829213437,283.695054983021,298.8612186800456,286.51845332227754,290.87080020710175,290.27786396558025
2063,301.32874370959763,277.72007863552045,297.0514516131853,301.1360260835105,299.8015015317877,298.0340093623841,278.5733557943541,283.8211388454695,299.16850951302786,286.391676310205,290.8184571240104,290.29639825581717
2064,301.33348686957476,277.79480610571346,297.6231424058987,301.09639319282525,299.73306822271184,298.2908089741888,279.1182546993908,283.5007300620585,298.8591772981616,286.1026256241182,290.9292942405494,290.3417528706053
2065,301.4685394227813,277.62906285676,297.6744816975986,301.34767887088725,299.465078635537,298.5913449329665,279.4330169209433,283.640947666762,298.5189336850286,285.8283121157635,291.0390107857027,290.44488196673944
2066,301.8788812625944,278.3303426782729,297.89272548385435,301.50117139194487,299.9600747099008,298.64943512871946,279.0950308594368,284.38875797039617,299.07975181688806,285.7745449564699,291.2719875835786,290.52165909955096
2067,301.66228119043257,279.0036126808456,297.31970065953135,301.496533306969,299.90443614399913,298.51555198706666,279.2752874469595,284.7795175568185,298.92403861241104,286.4908869401536,291.4008787297516,290.5615787942914
2068,301.8340407633528,278.50890702287484,297.4414377052683,301.8110549447959,299.9433509833396,298.8102144579573,279.76507595387886,284.53070394931945,298.93683259672434,286.6266271920758,291.514221964636,290.6895631725782
2069,302.01225523190755,277.61968922989377,297.2938751263261,301.68158310062074,299.8348434675474,298.68400658503225,279.76601762609386,284.0897676043468,299.0334101696868,286.3074587925617,291.26747590322645,290.6143896733309
2070,301.84446934637106,279.05981080325023,297.865552233587,301.72648382990087,300.8289495458361,298.9884294233222,279.91425262525854,285.09548776503556,299.1709308435223,286.5302148381781,291.748448717526,290.7763927414655
2071,302.1364161962738,278.2131488490456,297.98347934043284,301.66752817366387,300.0972992607952,298.86523337536454,279.8581094358724,284.5278747290214,298.8115535432171,287.5612603455304,291.54385276052636,290.7412959845403
2072,302.3982931563843,277.9698650232703,297.85934999726277,301.82178487178334,300.359553136188,299.09358887352556,279.9555913895641,284.40922860065825,298.8557881649737,286.35604627934913,291.54025637260173,290.80908374195826
2073,302.33251952582714,278.4972924693873,297.5297481742314,302.303070971385,300.8518884207411,299.4826851580731,280.38514514167434,284.1807834789462,299.1584771743432,286.56566325633685,291.8586340503249,290.938467038711
2074,301.98737501547413,279.26480247336895,298.0592857105197,301.88324185415263,300.7406033719029,299.30275691336493,280.19914102977987,285.0681717360863,299.2226014104219,287.431625901891,291.96295392074757,290.9678671759987
2075,302.0050997469621,278.1753919678356,297.99725168014174,301.9694408235169,300.37461728570025,299.06937829164553,279.86467875707234,284.3822732335602,299.93287615342797,286.53526296708156,291.62923738256177,290.9339315491647
2076,302.32743214040823,278.14244305342737,298.12159794895433,302.2073223345117,300.6039309375619,299.5254401076003,280.8775553774178,285.0286831219822,299.61036621639926,286.87624517607304,291.9922130283085,291.10658477020195
2077,302.3507694005548,278.9864907518226,298.57708040071515,302.28128208090334,300.9446792921542,299.44993748565804,280.52422797491744,285.19680962502304,300.0230481829763,287.04428188436026,292.1580008793869,291.2296070372223
2078,302.64437530050753,279.13765475706646,299.3527853192534,302.5085265184886,301.29070225537913,300.0069636550457,280.8817746330069,285.41738689459993,300.3630602466745,287.15573188936736,292.4836094751396,291.3792086618565
2079,302.63159870893764,279.69563285683944,298.30210330328015,302.55621771191187,300.8748463417831,300.26616987957686,280.69122826625573,285.1941530421536,299.67312858085273,287.79031478830586,292.4959202647734,291.4346048734976
2080,302.6692994998897,279.3715957708902,298.96804726340497,302.8842491609292,301.4140266146844,300.49659204267755,281.2254125294999,285.4677704079463,300.0085560819836,287.7997781942116,292.73563144288556,291.58323071170736
2081,302.9765197367092,278.9178458699644,298.8536188385495,302.88479075319555,301.25690411614175,300.39172171007584,281.04949662492334,285.57480817183784,300.3659523548603,287.4055492967885,292.6213980063202,291.5982127374281
2082,302.7418029895864,279.773880384209,298.761767670323,302.6657263982058,301.47824481916865,299.8353210049032,281.3230161953903,285.2909193181488,300.5349199293383,287.71924992722035,292.66056904578824,291.5559931905167
2083,302.5356046182924,279.6714043324289,298.3438202735406,302.4525749472054,300.8434402674417,299.75900251822344,280.7819150301211,285.31493277687815,299.8966654237892,287.9439388607277,292.42868943551196,291.45211658876724
2084,302.74337114564963,279.281743936072,298.12825084470387,302.72704715506046,301.38064769715686,299.80725834150905,281.33820578365277,285.4659473357483,300.10855612915344,287.8005172448638,292.5512786947153,291.56878883950407
2085,303.042107130482,279.1044385681075,298.85655569139965,303.25817597094067,301.68233947536817,300.4749785527063,281.13035888899867,284.9673033329215,300.13501192116564,287.6686135929018,292.7319283167052,291.7181567234808
2086,303.3896250277393,279.3176015139268,299.0792344842034,303.18671572854674,301.5719993784785,300.4297158430623,281.4930884412679,285.6676141526867,300.8571784295595,287.0929402615984,292.8840706219878,291.80426683249857
2087,303.14991587962976,279.50894570879495,299.69119418649785,303.3166179745982,301.6702421385527,300.7196639008069,281.3102817093506,285.8097598331438,300.8117165965877,288.1797695148021,293.0502119074241,291.9076539544518
2088,303.22448850111346,280.10447120566766,299.6176503088677,303.3011651952951,301.70929521364496,300.67810016889155,281.4073601744921,285.87090156657064,301.11970744753546,288.3805152489072,293.1778985883631,291.9828587688107
2089,303.34426350954436,280.26362460509637,299.314139086529,303.347378421504,301.716113155444,300.5671915027073,281.94610205726804,286.33332197364734,301.01402242401934,288.0051435139984,293.28649508254284,291.96605782660197
2090,303.0938934336809,279.6120407813641,299.01653981036054,303.31763296241763,301.8057535889734,300.55038320165,281.8566328651228,285.4779009590354,300.9245373305604,286.9698508021414,293.0126643800596,291.9411515166089
2091,303.2285101003343,280.3892286298439,299.24427509136456,303.3277044982216,301.4254590870027,300.685989690377,281.9268093761978,286.2755518152872,300.7528085830125,288.693432534969,293.31322737211894,292.0640169970373
2092,303.26072733823815,279.98958236669546,299.4550407979197,303.3532245258324,301.7113887981979,300.5152915763603,281.81973173830306,285.57741180823774,300.4478489306089,288.6283641718433,293.1636101786772,292.06611664900373
2093,303.3908949743714,280.10114721164086,299.7719645270702,303.6264040169509,301.96512396523815,300.5500364411302,281.9543342569065,285.54222820183077,300.82814972004655,287.5212468088331,293.2667869004316,292.0527664431585
2094,303.53495507976305,280.58134779402747,299.70843861491136,303.342309306251,302.04798193951933,300.76398241594313,281.6634563310925,286.1447279471804,301.10798024611614,288.53372418259414,293.37773821288806,292.1330678666487
2095,303.3380227796115,279.70065795026255,299.1768973647678,303.31705058723736,301.66102223695594,300.58187215487874,282.80593714072614,285.23565745779985,300.87099358107855,288.16167299825304,293.2252481400837,292.1028176918959
2096,303.4563410838433,280.97902620568726,299.5209533791939,303.577811284405,301.88120248598926,300.47528687206017,282.3872083174864,285.89839210991204,300.93785288218163,288.4625020785458,293.5144986497697,292.21838702048495
2097,303.4748164043135,280.70263453813357,299.5496127664816,303.7208354458594,302.31385839960484,300.8220947247935,282.50872221483553,286.2001895780112,301.01327263846156,288.68067727059406,293.6303367914688,292.3157326274038
2098,303.35307390462077,280.7403023534226,299.5151599059711,303.7019980857558,302.4941075355941,300.858668992053,282.4307354838787,286.12991664022724,300.99445790581103,288.10025362751384,293.5938583944973,292.32427935988125
2099,303.48366554941947,280.77819252617024,300.29033947158973,303.80300619840835,302.70987608113893,301.0293046586496,282.919824605312,286.23857840406095,301.14342005431354,288.65113370442447,293.8261548033638,292.4119038731755
